Depart,Return,Year,Length_days,VID,Passengers
09/01/2016 7:00 AM,09/01/2016 6:00 PM,2016,0.46,122,5
09/13/2016 3:00 PM,09/16/2016 11:00 PM,2016,3.33,131,5
08/03/2016 7:00 AM,08/03/2016 7:00 PM,2016,0.5,154,5
08/04/2016 10:00 AM,08/04/2016 5:00 PM,2016,0.29,154,5
08/12/2016 2:00 PM,08/13/2016 11:00 PM,2016,1.38,124,5
08/08/2016 2:00 PM,08/09/2016 12:00 PM,2016,0.92,122,5
08/05/2016 9:30 AM,08/05/2016 5:00 PM,2016,0.31,131,5
08/08/2016 7:00 AM,08/09/2016 5:00 PM,2016,1.42,095,12
08/20/2016 8:00 AM,08/20/2016 11:00 PM,2016,0.63,145,12
08/10/2016 2:00 PM,08/13/2016 7:00 AM,2016,2.71,153,5
08/09/2016 7:00 AM,08/13/2016 6:45 AM,2016,3.99,144,7
08/11/2016 12:00 PM,08/11/2016 11:00 PM,2016,0.46,123,7
08/15/2016 8:00 AM,08/15/2016 4:00 PM,2016,0.33,124,5
08/18/2016 3:30 PM,08/19/2016 2:00 PM,2016,0.94,145,12
08/09/2016 7:00 AM,08/09/2016 5:00 PM,2016,0.42,153,5
08/10/2016 7:00 AM,08/10/2016 5:00 PM,2016,0.42,122,5
08/23/2016 5:00 AM,08/23/2016 11:00 PM,2016,0.75,122,5
08/25/2016 5:00 AM,08/25/2016 11:00 PM,2016,0.75,122,5
08/31/2016 4:00 PM,08/31/2016 10:00 PM,2016,0.25,145,12
08/09/2016 8:00 AM,08/09/2016 1:00 PM,2016,0.21,154,5
08/09/2016 9:00 AM,08/09/2016 4:00 PM,2016,0.29,153,5
08/16/2016 8:00 AM,08/16/2016 4:00 PM,2016,0.33,132,7
08/16/2016 12:00 PM,08/16/2016 3:30 PM,2016,0.15,124,5
08/23/2016 4:00 PM,08/24/2016 11:00 PM,2016,1.29,124,5
08/10/2016 10:15 AM,08/11/2016 5:00 PM,2016,1.28,095,12
09/14/2016 6:00 AM,09/14/2016 9:00 PM,2016,0.63,162,7
08/26/2016 9:00 AM,08/27/2016 11:00 PM,2016,1.58,162,7
08/16/2016 4:00 PM,08/18/2016 11:00 PM,2016,2.29,162,7
08/18/2016 11:00 AM,08/18/2016 5:00 PM,2016,0.25,122,5
08/15/2016 10:00 AM,08/15/2016 10:00 PM,2016,0.5,162,7
10/10/2016 7:30 AM,10/12/2016 11:00 PM,2016,2.65,131,5
08/18/2016 11:00 AM,08/18/2016 3:00 PM,2016,0.17,131,5
09/14/2016 6:00 AM,09/14/2016 9:00 PM,2016,0.63,151,7
09/30/2016 5:30 AM,09/30/2016 9:00 PM,2016,0.65,153,5
08/24/2016 10:00 AM,08/24/2016 3:00 PM,2016,0.21,131,5
09/15/2016 6:00 AM,09/15/2016 6:00 PM,2016,0.5,122,5
08/18/2016 10:00 AM,08/19/2016 10:00 AM,2016,1,153,5
08/18/2016 11:00 AM,08/18/2016 5:00 PM,2016,0.25,154,5
08/23/2016 9:00 AM,08/23/2016 1:00 PM,2016,0.17,154,5
08/25/2016 9:00 AM,08/25/2016 4:00 PM,2016,0.29,154,5
09/06/2016 6:00 AM,09/06/2016 6:00 PM,2016,0.5,122,5
08/18/2016 12:00 PM,08/18/2016 10:00 PM,2016,0.42,121,7
08/19/2016 8:00 AM,08/19/2016 1:00 PM,2016,0.21,121,7
09/17/2016 6:45 AM,09/17/2016 8:00 PM,2016,0.55,131,5
08/25/2016 5:00 PM,08/28/2016 11:00 PM,2016,3.25,124,5
08/24/2016 3:30 PM,08/27/2016 5:00 PM,2016,3.06,131,5
09/13/2016 6:30 AM,09/13/2016 1:00 PM,2016,0.27,154,5
08/27/2016 12:30 PM,08/27/2016 3:45 PM,2016,0.14,150,7
08/22/2016 2:30 PM,08/22/2016 6:00 PM,2016,0.15,150,7
08/23/2016 9:00 AM,08/23/2016 5:00 PM,2016,0.33,153,5
08/23/2016 7:00 AM,08/23/2016 12:00 PM,2016,0.21,121,7
08/30/2016 3:00 PM,08/30/2016 10:00 PM,2016,0.29,145,12
09/18/2016 6:00 PM,09/20/2016 6:00 PM,2016,2,124,5
09/16/2016 12:00 PM,09/22/2016 10:00 PM,2016,6.42,132,7
09/16/2016 7:00 AM,09/16/2016 5:00 PM,2016,0.42,122,5
08/23/2016 12:30 PM,08/24/2016 4:00 PM,2016,1.15,121,7
09/09/2016 7:00 AM,09/09/2016 8:00 PM,2016,0.54,095,12
08/31/2016 3:00 PM,08/31/2016 10:00 PM,2016,0.29,143,7
11/10/2016 12:00 PM,11/11/2016 11:00 PM,2016,1.46,095,12
10/28/2016 6:00 AM,10/28/2016 6:00 PM,2016,0.5,145,12
08/24/2016 7:30 AM,08/24/2016 4:00 PM,2016,0.35,154,5
08/24/2016 8:00 AM,08/24/2016 5:00 PM,2016,0.38,162,7
10/28/2016 6:00 AM,10/28/2016 6:00 PM,2016,0.5,124,5
11/15/2016 5:30 AM,11/16/2016 9:00 PM,2016,1.65,154,5
09/08/2016 3:00 PM,09/08/2016 6:30 PM,2016,0.15,162,7
08/29/2016 7:00 AM,08/29/2016 8:00 PM,2016,0.54,131,5
09/06/2016 12:00 PM,09/06/2016 4:00 PM,2016,0.17,124,5
09/07/2016 12:00 PM,09/07/2016 4:00 PM,2016,0.17,122,5
09/14/2016 12:00 PM,09/14/2016 4:00 PM,2016,0.17,122,5
08/31/2016 12:00 PM,08/31/2016 4:00 PM,2016,0.17,122,5
09/30/2016 12:00 PM,10/01/2016 10:00 PM,2016,1.42,150,7
09/16/2016 7:00 AM,09/16/2016 10:00 PM,2016,0.63,153,5
08/29/2016 7:00 AM,08/29/2016 5:00 PM,2016,0.42,121,7
08/29/2016 11:00 AM,08/29/2016 3:30 PM,2016,0.19,153,5
08/31/2016 7:00 AM,08/31/2016 12:00 PM,2016,0.21,095,12
10/12/2016 6:00 AM,10/13/2016 9:00 PM,2016,1.63,154,5
09/10/2016 8:00 AM,09/10/2016 11:00 PM,2016,0.63,145,12
09/21/2016 7:00 AM,09/21/2016 5:00 PM,2016,0.42,124,5
09/01/2016 11:00 AM,09/02/2016 10:00 AM,2016,0.96,154,5
08/31/2016 7:00 AM,08/31/2016 6:00 PM,2016,0.46,154,5
08/30/2016 8:00 AM,08/30/2016 5:00 PM,2016,0.38,122,5
09/06/2016 10:00 AM,09/06/2016 6:00 PM,2016,0.33,153,5
08/31/2016 8:00 AM,08/31/2016 6:00 PM,2016,0.42,153,5
09/19/2016 7:00 AM,09/19/2016 11:45 AM,2016,0.2,145,12
09/29/2016 2:00 PM,09/30/2016 11:00 PM,2016,1.38,122,5
08/31/2016 8:00 AM,08/31/2016 5:00 PM,2016,0.38,124,5
09/01/2016 8:00 AM,09/01/2016 6:00 PM,2016,0.42,124,5
08/31/2016 10:00 AM,08/31/2016 4:00 PM,2016,0.25,131,5
09/01/2016 8:00 AM,09/01/2016 1:00 PM,2016,0.21,162,7
09/02/2016 4:00 PM,09/02/2016 11:45 PM,2016,0.32,131,5
09/10/2016 9:00 PM,09/10/2016 11:45 PM,2016,0.11,151,7
10/19/2016 6:00 AM,10/21/2016 8:00 PM,2016,2.58,154,5
09/15/2016 6:00 AM,09/15/2016 7:00 PM,2016,0.54,124,5
11/11/2016 6:00 AM,11/11/2016 11:00 PM,2016,0.71,153,5
09/01/2016 9:00 AM,09/01/2016 8:00 PM,2016,0.46,131,5
11/03/2016 6:00 AM,11/03/2016 8:00 PM,2016,0.58,162,7
09/17/2016 8:00 AM,09/18/2016 9:00 PM,2016,1.54,151,7
09/17/2016 8:00 AM,09/18/2016 9:00 PM,2016,1.54,095,12
03/08/2017 7:00 AM,03/11/2017 10:00 PM,2017,3.63,145,12
10/11/2016 8:00 AM,10/11/2016 5:00 PM,2016,0.38,122,5
10/14/2016 7:00 AM,10/15/2016 10:00 PM,2016,1.63,145,12
09/03/2016 7:00 AM,09/03/2016 8:00 PM,2016,0.54,154,5
09/07/2016 10:00 AM,09/07/2016 3:00 PM,2016,0.21,124,5
09/07/2016 9:00 AM,09/07/2016 4:00 PM,2016,0.29,150,7
10/06/2016 7:00 AM,10/07/2016 10:00 PM,2016,1.63,122,5
10/07/2016 12:00 PM,10/09/2016 12:00 PM,2016,2,153,5
10/19/2016 7:00 AM,10/21/2016 10:00 PM,2016,2.63,162,7
09/17/2016 9:00 AM,09/18/2016 9:00 PM,2016,1.5,122,5
10/19/2016 2:00 PM,10/19/2016 7:00 PM,2016,0.21,124,5
09/25/2016 8:30 PM,09/25/2016 11:00 PM,2016,0.1,122,5
09/26/2016 11:30 AM,09/26/2016 9:30 PM,2016,0.42,122,5
09/27/2016 8:00 AM,09/27/2016 11:15 AM,2016,0.14,122,5
09/29/2016 1:00 PM,09/30/2016 8:00 PM,2016,1.29,124,5
09/08/2016 7:00 AM,09/08/2016 7:00 PM,2016,0.5,131,5
09/07/2016 12:00 PM,09/07/2016 4:30 PM,2016,0.19,131,5
11/04/2016 11:00 AM,11/05/2016 8:00 PM,2016,1.38,162,7
09/14/2016 8:00 AM,09/14/2016 6:00 PM,2016,0.42,153,5
09/08/2016 7:30 AM,09/09/2016 8:00 PM,2016,1.52,122,5
09/13/2016 1:30 PM,09/13/2016 5:30 PM,2016,0.17,124,5
09/08/2016 8:00 AM,09/08/2016 3:00 PM,2016,0.29,153,5
09/23/2016 8:00 AM,09/25/2016 7:00 AM,2016,1.96,162,7
09/08/2016 7:00 AM,09/08/2016 6:00 PM,2016,0.46,154,5
10/04/2016 1:30 PM,10/04/2016 5:00 PM,2016,0.15,131,5
10/11/2016 1:30 PM,10/11/2016 5:00 PM,2016,0.15,154,5
09/09/2016 12:00 PM,09/09/2016 6:00 PM,2016,0.25,124,5
09/09/2016 4:00 PM,09/11/2016 10:00 PM,2016,2.25,131,5
09/13/2016 9:00 AM,09/16/2016 11:00 AM,2016,3.08,131,5
09/08/2016 3:00 PM,09/08/2016 6:30 PM,2016,0.15,124,5
09/09/2016 7:00 AM,09/09/2016 5:00 PM,2016,0.42,153,5
09/09/2016 8:00 AM,09/09/2016 5:00 PM,2016,0.38,154,5
09/09/2016 10:00 AM,09/09/2016 4:00 PM,2016,0.25,144,7
09/13/2016 6:00 AM,09/13/2016 8:00 PM,2016,0.58,153,5
09/21/2016 12:00 PM,09/21/2016 4:00 PM,2016,0.17,122,5
09/28/2016 12:00 PM,09/28/2016 4:45 PM,2016,0.2,143,7
09/24/2016 7:00 AM,09/25/2016 2:00 PM,2016,1.29,144,7
09/16/2016 7:00 AM,09/16/2016 5:00 PM,2016,0.42,145,12
10/14/2016 7:00 AM,10/14/2016 4:00 PM,2016,0.38,150,7
09/09/2016 11:15 AM,09/09/2016 11:00 PM,2016,0.49,150,7
09/13/2016 8:00 AM,09/13/2016 5:00 PM,2016,0.38,122,5
09/13/2016 12:00 PM,09/13/2016 9:00 PM,2016,0.38,145,12
09/12/2016 5:00 PM,09/13/2016 5:00 PM,2016,1,151,7
09/19/2016 10:00 AM,09/20/2016 10:00 PM,2016,1.5,154,5
09/12/2016 2:00 PM,09/12/2016 4:00 PM,2016,0.08,123,7
09/27/2016 8:00 AM,09/27/2016 12:00 PM,2016,0.17,131,5
09/23/2016 10:00 AM,09/24/2016 7:00 PM,2016,1.38,131,5
09/30/2016 10:00 AM,09/30/2016 10:00 PM,2016,0.5,145,12
09/28/2016 6:00 AM,09/28/2016 6:00 PM,2016,0.5,122,5
10/05/2016 9:00 AM,10/09/2016 5:00 PM,2016,4.33,131,5
12/01/2016 2:00 PM,12/01/2016 5:00 PM,2016,0.13,145,12
09/14/2016 2:00 PM,09/14/2016 9:00 PM,2016,0.29,143,7
09/20/2016 4:00 AM,09/21/2016 1:00 AM,2016,0.88,121,7
09/18/2016 10:00 AM,09/18/2016 8:00 PM,2016,0.42,145,12
09/16/2016 8:00 AM,09/16/2016 3:00 PM,2016,0.29,145,12
12/01/2016 2:00 PM,12/01/2016 5:00 PM,2016,0.13,095,12
10/14/2016 12:00 PM,10/16/2016 7:00 PM,2016,2.29,123,7
09/15/2016 12:00 PM,09/16/2016 12:00 PM,2016,1,154,5
09/20/2016 12:00 PM,09/21/2016 12:00 PM,2016,1,131,5
10/24/2016 7:00 AM,10/25/2016 10:00 AM,2016,1.13,153,5
09/27/2016 12:00 PM,09/27/2016 9:00 PM,2016,0.38,145,12
09/21/2016 7:00 AM,09/21/2016 11:00 PM,2016,0.67,154,5
09/20/2016 12:00 PM,09/20/2016 5:30 PM,2016,0.23,095,12
09/20/2016 4:00 AM,09/21/2016 3:00 AM,2016,0.96,122,5
09/28/2016 8:00 AM,09/28/2016 5:00 PM,2016,0.38,153,5
09/21/2016 8:00 AM,09/21/2016 5:00 PM,2016,0.38,162,7
09/18/2016 12:00 PM,09/20/2016 6:00 PM,2016,2.25,132,7
09/24/2016 7:00 PM,09/25/2016 7:00 PM,2016,1,145,12
09/22/2016 12:00 PM,09/22/2016 11:00 PM,2016,0.46,162,7
11/02/2016 11:30 AM,11/04/2016 11:00 PM,2016,2.48,124,5
11/17/2016 7:00 AM,11/20/2016 10:00 PM,2016,3.63,131,5
09/20/2016 8:00 AM,09/20/2016 5:00 PM,2016,0.38,153,5
10/06/2016 7:00 AM,10/07/2016 9:00 PM,2016,1.58,124,5
10/07/2016 7:00 AM,10/09/2016 7:00 PM,2016,2.5,123,7
01/30/2017 9:00 AM,02/02/2017 11:00 PM,2017,3.58,153,5
09/22/2016 11:00 AM,09/22/2016 3:00 PM,2016,0.17,131,5
09/20/2016 3:30 PM,09/20/2016 6:00 PM,2016,0.1,150,7
09/21/2016 12:30 PM,09/22/2016 10:30 AM,2016,0.92,131,5
11/14/2016 4:00 PM,11/14/2016 8:30 PM,2016,0.19,121,7
10/20/2016 6:00 AM,10/21/2016 8:00 PM,2016,1.58,153,5
09/27/2016 8:00 AM,09/27/2016 5:00 PM,2016,0.38,153,5
10/03/2016 8:00 AM,10/03/2016 5:00 PM,2016,0.38,131,5
09/21/2016 7:00 AM,09/21/2016 11:00 AM,2016,0.17,122,5
09/23/2016 12:00 PM,09/23/2016 6:00 PM,2016,0.25,122,5
09/29/2016 10:00 AM,09/29/2016 3:30 PM,2016,0.23,124,5
09/23/2016 3:00 PM,09/23/2016 6:00 PM,2016,0.13,145,12
11/11/2016 7:00 AM,11/11/2016 10:00 PM,2016,0.63,145,12
09/22/2016 1:00 PM,09/24/2016 11:00 PM,2016,2.42,154,5
09/28/2016 6:00 AM,09/28/2016 6:00 PM,2016,0.5,131,5
09/27/2016 6:00 AM,09/30/2016 6:00 PM,2016,3.5,154,5
10/07/2016 5:00 PM,10/08/2016 3:30 PM,2016,0.94,095,12
10/14/2016 6:00 AM,10/14/2016 10:00 PM,2016,0.67,124,5
09/21/2016 5:15 PM,09/21/2016 9:00 PM,2016,0.16,162,7
09/23/2016 12:00 PM,09/23/2016 6:00 PM,2016,0.25,132,7
09/27/2016 3:00 PM,09/27/2016 11:00 PM,2016,0.33,122,5
10/19/2016 9:00 AM,10/19/2016 7:00 PM,2016,0.42,131,5
09/27/2016 5:30 PM,09/27/2016 8:00 PM,2016,0.1,150,7
10/01/2016 7:00 AM,10/02/2016 6:00 PM,2016,1.46,144,7
10/05/2016 6:00 AM,10/05/2016 2:00 PM,2016,0.33,122,5
10/07/2016 3:00 PM,10/09/2016 5:00 PM,2016,2.08,154,5
09/28/2016 7:00 AM,09/28/2016 12:00 PM,2016,0.21,162,7
09/30/2016 7:00 AM,09/30/2016 5:00 PM,2016,0.42,131,5
10/28/2016 9:00 AM,10/28/2016 4:00 PM,2016,0.29,144,7
10/14/2016 4:00 PM,10/16/2016 7:00 PM,2016,2.13,162,7
09/28/2016 7:00 AM,09/28/2016 12:00 PM,2016,0.21,145,12
09/29/2016 1:00 PM,09/29/2016 9:00 PM,2016,0.33,131,5
10/05/2016 4:00 PM,10/07/2016 10:00 AM,2016,1.75,162,7
09/28/2016 7:00 AM,09/28/2016 5:00 PM,2016,0.42,124,5
10/14/2016 1:30 PM,10/15/2016 7:00 PM,2016,1.23,153,5
10/18/2016 6:00 AM,10/18/2016 7:00 PM,2016,0.54,124,5
10/03/2016 8:00 AM,10/03/2016 6:00 PM,2016,0.42,124,5
10/02/2016 9:00 AM,10/02/2016 8:00 PM,2016,0.46,162,7
09/29/2016 7:00 AM,09/29/2016 7:00 PM,2016,0.5,153,5
10/26/2016 10:00 AM,10/28/2016 8:00 PM,2016,2.42,131,5
09/30/2016 8:00 AM,10/02/2016 9:00 PM,2016,2.54,124,5
10/22/2016 7:00 AM,10/22/2016 11:00 PM,2016,0.67,150,7
10/03/2016 3:00 PM,10/05/2016 10:00 PM,2016,2.29,154,5
10/05/2016 5:00 AM,10/06/2016 10:00 PM,2016,1.71,150,7
10/23/2016 12:00 PM,10/25/2016 11:00 PM,2016,2.46,150,7
10/20/2016 7:00 AM,10/21/2016 6:00 PM,2016,1.46,124,5
11/02/2016 5:15 AM,11/05/2016 9:00 PM,2016,3.66,154,5
10/03/2016 11:30 AM,10/03/2016 2:00 PM,2016,0.1,153,5
10/05/2016 12:00 PM,10/05/2016 8:00 PM,2016,0.33,153,5
10/06/2016 5:00 AM,10/06/2016 7:00 PM,2016,0.58,153,5
10/10/2016 4:00 PM,10/10/2016 8:00 PM,2016,0.17,162,7
10/14/2016 10:00 AM,10/14/2016 8:00 PM,2016,0.42,154,5
10/04/2016 12:30 PM,10/04/2016 5:00 PM,2016,0.19,124,5
10/14/2016 9:00 AM,10/14/2016 11:00 PM,2016,0.58,131,5
10/11/2016 7:00 AM,10/12/2016 7:00 PM,2016,1.5,153,5
10/29/2016 7:00 AM,10/29/2016 11:00 PM,2016,0.67,145,12
10/07/2016 7:00 AM,10/07/2016 11:45 AM,2016,0.2,153,5
10/09/2016 7:30 AM,10/09/2016 6:00 PM,2016,0.44,095,12
11/03/2016 11:00 AM,11/03/2016 4:00 PM,2016,0.21,163,5
10/20/2016 12:00 PM,10/21/2016 7:00 PM,2016,1.29,123,7
10/11/2016 8:00 AM,10/11/2016 4:00 PM,2016,0.33,124,5
11/02/2016 12:00 PM,11/02/2016 6:00 PM,2016,0.25,131,5
10/19/2016 2:00 PM,10/21/2016 9:00 PM,2016,2.29,122,5
10/10/2016 7:00 AM,10/10/2016 5:00 PM,2016,0.42,153,5
10/14/2016 1:00 PM,10/14/2016 4:00 PM,2016,0.13,121,7
10/10/2016 7:30 AM,10/10/2016 6:00 PM,2016,0.44,150,7
11/04/2016 6:00 AM,11/07/2016 1:00 AM,2016,2.79,145,12
10/22/2016 12:00 AM,10/23/2016 11:00 PM,2016,1.96,162,7
10/27/2016 6:00 AM,10/27/2016 7:00 PM,2016,0.54,162,7
10/10/2016 10:00 AM,10/10/2016 8:00 PM,2016,0.42,122,5
10/26/2016 9:00 AM,10/28/2016 3:00 PM,2016,2.25,154,5
12/09/2016 8:00 AM,12/10/2016 11:45 PM,2016,1.66,164,12
10/12/2016 4:30 PM,10/13/2016 8:00 PM,2016,1.15,122,5
10/27/2016 12:00 PM,10/29/2016 12:00 PM,2016,2,153,5
12/06/2016 12:00 PM,12/09/2016 10:00 PM,2016,3.42,153,5
11/05/2016 5:00 AM,11/05/2016 10:00 PM,2016,0.71,095,12
10/11/2016 12:00 PM,10/11/2016 5:00 PM,2016,0.21,144,7
10/12/2016 12:00 PM,10/12/2016 5:00 PM,2016,0.21,124,5
10/18/2016 12:00 PM,10/18/2016 7:00 PM,2016,0.29,153,5
10/13/2016 7:00 AM,10/13/2016 5:00 PM,2016,0.42,153,5
10/12/2016 8:00 AM,10/12/2016 1:00 PM,2016,0.21,122,5
10/13/2016 6:00 AM,10/13/2016 4:00 PM,2016,0.42,131,5
10/13/2016 8:00 AM,10/13/2016 5:00 PM,2016,0.38,124,5
10/27/2016 3:00 PM,10/28/2016 6:00 PM,2016,1.13,143,7
10/12/2016 8:00 AM,10/12/2016 4:00 PM,2016,0.33,123,7
11/02/2016 7:00 AM,11/02/2016 7:00 PM,2016,0.5,132,7
10/18/2016 7:15 AM,10/18/2016 5:00 PM,2016,0.41,150,7
10/12/2016 8:00 AM,10/12/2016 1:00 PM,2016,0.21,162,7
10/20/2016 7:00 AM,10/21/2016 7:00 PM,2016,1.5,150,7
11/02/2016 4:00 PM,11/04/2016 11:00 PM,2016,2.29,153,5
10/12/2016 4:00 PM,10/12/2016 10:00 PM,2016,0.25,162,7
10/19/2016 8:00 AM,10/19/2016 5:00 PM,2016,0.38,123,7
10/20/2016 8:00 PM,10/23/2016 8:00 AM,2016,2.5,121,7
10/14/2016 10:00 AM,10/14/2016 4:00 PM,2016,0.25,122,5
10/19/2016 7:00 AM,10/20/2016 11:00 AM,2016,1.17,154,5
11/03/2016 7:00 AM,11/05/2016 10:00 PM,2016,2.63,143,7
10/25/2016 12:00 PM,10/26/2016 12:00 AM,2016,0.5,124,5
11/03/2016 4:00 PM,11/05/2016 8:00 PM,2016,2.17,123,7
11/06/2016 9:00 AM,11/06/2016 9:00 PM,2016,0.5,095,12
11/29/2016 9:00 AM,11/30/2016 7:00 PM,2016,1.42,162,7
11/05/2016 10:45 PM,11/05/2016 11:45 PM,2016,0.04,095,12
01/08/2017 12:00 PM,01/11/2017 12:00 PM,2017,3,164,12
10/19/2016 3:00 PM,10/19/2016 8:00 PM,2016,0.21,132,7
11/08/2016 12:00 PM,11/08/2016 6:00 PM,2016,0.25,095,12
10/24/2016 7:00 AM,10/24/2016 12:00 PM,2016,0.21,124,5
10/24/2016 3:00 PM,10/24/2016 8:00 PM,2016,0.21,121,7
11/07/2016 8:00 AM,11/07/2016 10:00 PM,2016,0.58,162,7
10/26/2016 5:00 AM,10/26/2016 4:00 PM,2016,0.46,153,5
10/22/2016 12:00 PM,10/22/2016 11:00 PM,2016,0.46,123,7
11/11/2016 8:30 AM,11/11/2016 3:00 PM,2016,0.27,131,5
10/26/2016 4:00 PM,10/26/2016 7:30 PM,2016,0.15,122,5
10/25/2016 5:00 AM,10/25/2016 8:00 PM,2016,0.63,154,5
10/26/2016 12:00 PM,10/27/2016 8:00 PM,2016,1.33,124,5
11/11/2016 8:00 AM,11/11/2016 10:00 PM,2016,0.58,162,7
10/24/2016 3:00 PM,10/24/2016 8:00 PM,2016,0.21,151,7
11/02/2016 3:30 PM,11/02/2016 7:00 PM,2016,0.15,132,7
11/11/2016 9:00 AM,11/13/2016 3:00 PM,2016,2.25,150,7
10/27/2016 8:00 AM,10/27/2016 5:00 PM,2016,0.38,122,5
10/29/2016 7:00 AM,10/29/2016 1:00 PM,2016,0.25,123,7
11/01/2016 8:00 AM,11/01/2016 2:00 PM,2016,0.25,162,7
11/18/2016 7:00 AM,11/18/2016 5:00 PM,2016,0.42,162,7
11/05/2016 6:00 AM,11/05/2016 8:00 PM,2016,0.58,131,5
11/05/2016 6:00 AM,11/05/2016 8:00 PM,2016,0.58,151,7
10/27/2016 8:00 AM,10/27/2016 5:00 PM,2016,0.38,151,7
10/31/2016 8:00 PM,10/31/2016 11:45 PM,2016,0.16,131,5
11/11/2016 9:00 AM,11/13/2016 5:00 PM,2016,2.33,151,7
10/27/2016 12:00 PM,10/28/2016 12:00 PM,2016,1,132,7
01/27/2017 7:00 AM,01/29/2017 3:00 PM,2017,2.33,164,12
01/07/2017 8:00 AM,01/08/2017 5:00 PM,2017,1.38,143,7
02/21/2017 5:00 PM,02/24/2017 6:00 PM,2017,3.04,132,7
06/30/2017 4:00 PM,07/16/2017 4:00 PM,2017,16,144,7
12/08/2016 5:00 AM,12/09/2016 7:00 PM,2016,1.58,124,5
11/15/2016 10:00 AM,11/15/2016 4:00 PM,2016,0.25,124,5
10/26/2016 6:30 PM,10/26/2016 9:00 PM,2016,0.1,162,7
11/06/2016 8:00 AM,11/06/2016 6:00 PM,2016,0.42,162,7
11/02/2016 10:00 AM,11/02/2016 4:00 PM,2016,0.25,163,5
11/01/2016 7:00 AM,11/01/2016 12:00 PM,2016,0.21,150,7
11/07/2016 8:00 AM,11/07/2016 5:00 PM,2016,0.38,124,5
11/01/2016 7:00 AM,11/01/2016 12:00 PM,2016,0.21,095,12
11/01/2016 10:00 AM,11/01/2016 3:00 PM,2016,0.21,163,5
11/04/2016 1:00 PM,11/05/2016 11:00 PM,2016,1.42,151,7
11/16/2016 6:00 AM,11/16/2016 6:00 PM,2016,0.5,124,5
11/03/2016 3:00 PM,11/03/2016 9:00 PM,2016,0.25,131,5
11/10/2016 6:00 AM,11/10/2016 9:00 PM,2016,0.63,131,5
02/03/2017 8:00 AM,02/03/2017 10:00 PM,2017,0.58,145,12
11/03/2016 7:00 AM,11/08/2016 12:00 PM,2016,5.21,150,7
11/01/2016 12:15 PM,11/01/2016 4:00 PM,2016,0.16,150,7
11/03/2016 7:00 AM,11/03/2016 5:00 PM,2016,0.42,121,7
11/04/2016 3:00 PM,11/05/2016 10:00 AM,2016,0.79,132,7
11/02/2016 4:45 PM,11/03/2016 6:45 AM,2016,0.58,150,7
11/05/2016 9:00 AM,11/09/2016 7:00 PM,2016,4.42,163,5
11/30/2016 4:00 PM,12/02/2016 7:00 AM,2016,1.63,153,5
11/11/2016 7:00 AM,11/12/2016 6:00 PM,2016,1.46,163,5
11/18/2016 7:00 AM,11/20/2016 4:00 PM,2016,2.38,163,5
12/01/2016 12:00 PM,12/02/2016 9:00 PM,2016,1.38,163,5
03/31/2017 2:00 PM,04/01/2017 6:00 PM,2017,1.17,162,7
12/02/2016 7:30 AM,12/02/2016 3:00 PM,2016,0.31,124,5
11/30/2016 7:30 AM,11/30/2016 1:00 PM,2016,0.23,163,5
11/23/2016 7:30 AM,11/23/2016 12:00 PM,2016,0.19,163,5
11/16/2016 5:00 AM,11/16/2016 6:00 PM,2016,0.54,131,5
11/21/2016 6:00 AM,11/21/2016 8:00 PM,2016,0.58,124,5
11/07/2016 7:00 AM,11/07/2016 3:00 PM,2016,0.33,131,5
11/07/2016 12:00 PM,11/07/2016 9:00 PM,2016,0.38,154,5
01/13/2017 7:00 AM,01/15/2017 10:00 PM,2017,2.63,163,5
02/09/2017 7:00 AM,02/12/2017 10:00 PM,2017,3.63,163,5
11/10/2016 10:00 AM,11/10/2016 6:00 PM,2016,0.33,163,5
11/22/2016 9:00 AM,11/22/2016 1:00 PM,2016,0.17,163,5
11/29/2016 9:00 AM,11/29/2016 1:00 PM,2016,0.17,163,5
11/11/2016 2:00 PM,11/12/2016 12:00 PM,2016,0.92,123,7
11/11/2016 2:00 PM,11/12/2016 12:00 PM,2016,0.92,121,7
12/01/2016 12:00 PM,12/02/2016 12:00 PM,2016,1,154,5
11/21/2016 7:00 AM,11/22/2016 7:00 AM,2016,1,163,5
11/09/2016 11:00 AM,11/09/2016 6:00 PM,2016,0.29,154,5
11/10/2016 12:00 PM,11/10/2016 10:00 PM,2016,0.42,162,7
11/09/2016 9:00 AM,11/09/2016 1:00 PM,2016,0.17,124,5
11/11/2016 4:00 PM,11/13/2016 9:00 PM,2016,2.21,131,5
11/10/2016 8:00 AM,11/10/2016 3:00 PM,2016,0.29,153,5
11/10/2016 4:00 AM,11/10/2016 10:00 PM,2016,0.75,154,5
11/16/2016 7:00 AM,11/16/2016 5:00 PM,2016,0.42,121,7
11/16/2016 7:00 AM,11/16/2016 8:00 PM,2016,0.54,163,5
11/17/2016 7:30 AM,11/18/2016 6:00 PM,2016,1.44,121,7
11/12/2016 8:00 AM,11/12/2016 11:00 PM,2016,0.63,153,5
11/21/2016 2:00 PM,11/21/2016 8:00 PM,2016,0.25,123,7
06/22/2017 7:00 AM,06/23/2017 5:00 PM,2017,1.42,145,12
11/16/2016 10:00 AM,11/16/2016 6:00 PM,2016,0.33,162,7
01/31/2017 4:00 PM,02/02/2017 9:00 PM,2017,2.21,163,5
11/15/2016 7:00 AM,11/16/2016 12:00 PM,2016,1.21,154,5
